,0,1
171,2009-04-15,0.014491643141099075
172,2009-04-16,0.011992571727111212
173,2009-04-17,0.000726103341263773
174,2009-04-20,-0.035331785335428134
175,2009-04-21,0.016301259967637982
176,2009-04-22,-0.009819475630361119
177,2009-04-23,0.008907276766458194
178,2009-04-24,0.014934412542685127
179,2009-04-27,-0.006046682371444456
180,2009-04-28,-0.0008238068826550426
181,2009-04-29,0.020879701554080254
182,2009-04-30,-0.002490031713054841
183,2009-05-01,0.005509702481017342
184,2009-05-04,0.02594972182068056
185,2009-05-05,-0.001768361038131827
186,2009-05-06,0.012946993141872198
187,2009-05-07,-0.012033281414017605
188,2009-05-08,0.019489379977657206
189,2009-05-11,-0.017558278837791375
190,2009-05-12,0.0059317522348019125
191,2009-05-13,-0.020906918277062703
192,2009-05-14,0.005479221429531167
193,2009-05-15,-0.0069155127882681855
194,2009-05-18,0.02828602576013317
195,2009-05-19,-0.0032497410727071463
196,2009-05-20,-0.005875983102414106
197,2009-05-21,-0.014726638966321426
198,2009-05-22,-0.001795618908593699
199,2009-05-26,0.023699689586206274
200,2009-05-27,-0.02049068016594302
201,2009-05-28,0.012445009939160423
202,2009-05-29,0.011457589272915847
203,2009-06-01,0.025867126262951956
204,2009-06-02,0.0022095153256191935
205,2009-06-03,-0.007417569388542322
206,2009-06-04,0.00864063853167929
207,2009-06-05,0.001300297997543387
208,2009-06-08,0.0005868729106004444
209,2009-06-09,-0.0002020014061020481
210,2009-06-10,-0.0028116819412640215
211,2009-06-11,0.0039707575393177486
212,2009-06-12,0.0033352300374165367
213,2009-06-15,-0.021182032960163744
214,2009-06-16,-0.012513353082199696
215,2009-06-17,-0.0008443508627090646
216,2009-06-18,0.006928446208195327
217,2009-06-19,-0.002013506207639959
218,2009-06-22,-0.02336584981455614
219,2009-06-23,-0.0021018403221184645
220,2009-06-24,-0.0028412790595384596
221,2009-06-25,0.02086337813657857
222,2009-06-26,-0.0035602820393064727
223,2009-06-29,0.010574481819262793
224,2009-06-30,-0.009606092557577717
225,2009-07-01,0.006691813485496301
226,2009-07-02,-0.026138982241561748
227,2009-07-06,0.0053292195809748755
228,2009-07-07,-0.019381508984510964
229,2009-07-08,0.0018141577027550593
230,2009-07-09,0.0005086381015577679
231,2009-07-10,-0.004395998402850099
232,2009-07-13,0.02272868262097516
233,2009-07-14,0.00337520919189771
234,2009-07-15,0.030160362044097555
235,2009-07-16,0.011513301837518863
236,2009-07-17,0.0036789701540076436
237,2009-07-20,0.011673908596041782
238,2009-07-21,0.00766149262889515
239,2009-07-22,-0.0034928771327885633
240,2009-07-23,0.021050884066406095
241,2009-07-24,0.002992450008510561
242,2009-07-27,0.0016957846303666813
243,2009-07-28,-0.0011200488296112532
244,2009-07-29,-0.0023778386390019834
245,2009-07-30,0.008996093660131876
246,2009-07-31,0.0018569878286831543
247,2009-08-03,0.012307988007780546
248,2009-08-04,0.003784645827217492
249,2009-08-05,-0.003691819070919422
250,2009-08-06,-0.002256142542069295
251,2009-08-07,0.012056026078779425
252,2009-08-10,-0.00325134793340498
253,2009-08-11,-0.009950353396963041
254,2009-08-12,0.013593543983605905
255,2009-08-13,0.003834573683410003
256,2009-08-14,-0.008154854382611765
257,2009-08-17,-0.019166056195228487
258,2009-08-18,0.009150074529488128
259,2009-08-19,0.007653699595159491
260,2009-08-20,0.007705945595234187
261,2009-08-21,0.01691291943253881
262,2009-08-24,0.0003261652000869919
263,2009-08-25,0.0031632573182593937
264,2009-08-26,0.0005146639624471483
265,2009-08-27,0.004087352001515443
266,2009-08-28,-0.004021818191758952
267,2009-08-31,-0.004886337840106503
268,2009-09-01,-0.01914397081293928
269,2009-09-02,-0.002744408207748683
270,2009-09-03,0.006742067969982335
271,2009-09-04,0.010262758779491454
272,2009-09-08,0.006060293842251596
273,2009-09-09,0.005331375139044026
274,2009-09-10,0.008478509456760097
275,2009-09-11,-0.0020809722054454527
276,2009-09-14,0.002992236652185065
277,2009-09-15,0.005920189900479711
278,2009-09-16,0.011152750385436727
279,2009-09-17,-0.0006027066699854089
280,2009-09-18,0.0036230046756431378
281,2009-09-21,-0.004048434409244406
282,2009-09-22,0.0051392400301226715
283,2009-09-23,-0.008349422059103162
284,2009-09-24,-0.004364086832786884
285,2009-09-25,-0.0042742996919215015
286,2009-09-28,0.013052558707424833
287,2009-09-29,-0.004856108319901464
288,2009-09-30,-0.0030332909487645887
289,2009-10-01,-0.020832750952016754
290,2009-10-02,-0.00209833741299037
291,2009-10-05,0.011700145911268667
292,2009-10-06,0.013538872727964613
293,2009-10-07,-1.1346443812287887e-05
294,2009-10-08,0.006028892402298425
295,2009-10-09,0.008062545287528033
296,2009-10-12,0.00208404159577813
297,2009-10-13,-0.00130725663011233
298,2009-10-14,0.014413311302479359
299,2009-10-15,0.004798913972156926
300,2009-10-16,-0.0065051040525538895
301,2009-10-19,0.009555232767042288
302,2009-10-20,-0.005047298209318263
303,2009-10-21,-0.008913329965462125
304,2009-10-22,0.013586109062862839
305,2009-10-23,-0.012645738874198287
306,2009-10-26,-0.010465970960011783
307,2009-10-27,0.001401459436807695
308,2009-10-28,-0.011984475203844935
309,2009-10-29,0.020451885637530864
310,2009-10-30,-0.024975011214481313
311,2009-11-02,0.007960205220826522
312,2009-11-03,-0.001589743972037705
313,2009-11-04,0.0035669881846120965
314,2009-11-05,0.020204343475585418
315,2009-11-06,0.002206733477263745
316,2009-11-09,0.020589575354720502
317,2009-11-10,0.002343728661952982
318,2009-11-11,0.004278134821613211
319,2009-11-12,-0.00897494632557394
320,2009-11-13,0.007121120705281703
321,2009-11-16,0.013579671478218147
322,2009-11-17,0.0031380215489367203
323,2009-11-18,3.84020381205552e-06
324,2009-11-19,-0.008909995875911902
325,2009-11-20,-0.0009440438435974752
326,2009-11-23,0.012676227284260877
327,2009-11-24,-0.0016782718813538322
328,2009-11-25,0.0030135675894020775
329,2009-11-27,-0.013615328079693234
330,2009-11-30,0.0034016582906677417
331,2009-12-01,0.012351313358738958
332,2009-12-02,-0.0016962745854617323
333,2009-12-03,-0.008558020224633922
334,2009-12-04,0.0019607408146202765
335,2009-12-07,0.0003128953206128493
336,2009-12-08,-0.009575943558076894
337,2009-12-09,0.005270931508378984
338,2009-12-10,0.006756005998452164
339,2009-12-11,0.006544954296618721
340,2009-12-14,0.002842969648779281
341,2009-12-15,-0.0045059696244388325
342,2009-12-16,-0.0008315417560282867
343,2009-12-17,-0.012617872722811008
344,2009-12-18,0.0018914795798588013
345,2009-12-21,0.008135452917296115
346,2009-12-22,0.004825862593478059
347,2009-12-23,0.00020260446324149584
348,2009-12-24,0.0050605827016325655
349,2009-12-28,0.0027733572133015194
350,2009-12-29,-0.0002294236807102168
351,2009-12-30,0.0003935197452933359
352,2009-12-31,-0.011419618853486413
353,2010-01-04,0.014694092594213837
354,2010-01-05,-0.0011847483040807738
355,2010-01-06,0.000848102101289161
356,2010-01-07,0.00338185855691453
357,2010-01-08,0.0011115966364994012
358,2010-01-11,0.004112936982871851
359,2010-01-12,-0.0033387463424223718
360,2010-01-13,0.004956646751508087
361,2010-01-14,0.002845430083080469
362,2010-01-15,-0.009091242344734685
363,2010-01-19,0.01103464242941632
364,2010-01-20,-0.01087158624225315
365,2010-01-21,-0.020184089628380697
366,2010-01-22,-0.020847773189471952
367,2010-01-25,0.002138627024422579
368,2010-01-26,-0.00010392679414017447
369,2010-01-27,0.004107212649416381
370,2010-01-28,-0.01137646498042022
371,2010-01-29,-0.005405033055510766
372,2010-02-01,0.011574153543865595
373,2010-02-02,0.010869655823335433
374,2010-02-03,-0.002058027468150092
375,2010-02-04,-0.026373723456386666
376,2010-02-05,0.0008536888521049057
377,2010-02-08,-0.009698737887927411
378,2010-02-09,0.014970250175890154
379,2010-02-10,-0.0016985874406785229
380,2010-02-11,0.010593984283710833
381,2010-02-12,-0.0037575175109694214
382,2010-02-16,0.0166323301944995
383,2010-02-17,0.004654276265913415
384,2010-02-18,0.00810045461965836
385,2010-02-19,0.001403581197723991
386,2010-02-22,-0.0018312841875754993
387,2010-02-23,-0.00970321159322396
388,2010-02-24,0.00876703189420458
389,2010-02-25,-0.0043957843187498735
390,2010-02-26,0.00037297326061214164
391,2010-03-01,0.007523695581271195
392,2010-03-02,0.00017496010948558904
393,2010-03-03,-0.0009148808940599995
394,2010-03-04,0.004579352317536367
395,2010-03-05,0.011591077694213192
396,2010-03-08,-0.0010659765452317727
397,2010-03-09,0.00115043334219056
398,2010-03-10,0.0006818282615626003
399,2010-03-11,0.004815781560177035
400,2010-03-12,0.001217600793369522
401,2010-03-15,0.0017640507826401919
402,2010-03-16,0.004082694141846366
403,2010-03-17,0.004427098510780159
404,2010-03-18,0.0042604691662688765
405,2010-03-19,-0.0035268581632652563
406,2010-03-22,0.004179280141513919
407,2010-03-23,0.009423259178029664
408,2010-03-24,-0.004727362403068813
409,2010-03-25,0.00034142483650723143
410,2010-03-26,0.0008366451748242909
411,2010-03-29,0.004297989901978605
412,2010-03-30,0.0011381706076538656
413,2010-03-31,-0.004649159348225074
414,2010-04-01,0.006425232839704309
415,2010-04-05,0.004218697791099846
416,2010-04-06,-0.00022784253589525072
417,2010-04-07,-0.005877664362075596
418,2010-04-08,0.002760402400485251
419,2010-04-09,0.006445520558652662
420,2010-04-12,0.0008384047104825765
421,2010-04-13,0.0011538583079249154
422,2010-04-14,0.009292527261240968
423,2010-04-15,0.0019428597312021179
424,2010-04-16,-0.011217140351565513
425,2010-04-19,0.006687878290949634
426,2010-04-20,0.002158927229609864
427,2010-04-21,0.0007205028994208273
428,2010-04-22,0.0013048608554999674
429,2010-04-23,0.006476771577602403
430,2010-04-26,-7.146649830591656e-06
431,2010-04-27,-0.018893781187210412
432,2010-04-28,0.005132412468207059
433,2010-04-29,0.011016171799704821
434,2010-04-30,-0.01429233730831958
435,2010-05-03,0.012918768533937586
436,2010-05-04,-0.019975005886527675
437,2010-05-05,-0.004723248017402537
438,2010-05-06,-0.03200183667973722
439,2010-05-07,-0.013212727986009809
440,2010-05-10,0.03841258017718974
441,2010-05-11,-0.0029443630797774123
442,2010-05-12,0.014406776982908598
443,2010-05-13,-0.01043078107121076
444,2010-05-14,-0.014889555820740585
445,2010-05-17,0.0008335335103837327
446,2010-05-18,-0.01077601399457695
447,2010-05-19,-0.005837790614773852
448,2010-05-20,-0.03565064269687834
449,2010-05-21,0.01286375839393683
450,2010-05-24,-0.012448143170766146
451,2010-05-25,-0.001757174531675787
452,2010-05-26,-0.007034283798179608
453,2010-05-27,0.02880741370748341
454,2010-05-28,-0.011831752485864766
455,2010-06-01,-0.010846807296655991
456,2010-06-02,0.02233576601701137
457,2010-06-03,0.0004497609458780083
458,2010-06-04,-0.030990507355044827
459,2010-06-07,-0.011605181966924172
460,2010-06-08,0.012946174483197126
461,2010-06-09,-0.004256904158180808
462,2010-06-10,0.02735501719747191
463,2010-06-11,0.004356348599135362
464,2010-06-14,-0.002050605017910878
465,2010-06-15,0.020836028006467
466,2010-06-16,0.0005016922795517686
467,2010-06-17,0.0023236789994018903
468,2010-06-18,0.0014987683756588766
469,2010-06-21,-0.0009614774930971626
470,2010-06-22,-0.014214841215300367
471,2010-06-23,0.0004994146772547836
472,2010-06-24,-0.014011765656582464
473,2010-06-25,-0.0009524713254265293
474,2010-06-28,-0.0004466382485638354
475,2010-06-29,-0.026186588535292765
476,2010-06-30,-0.009557870370399457
477,2010-07-01,-0.004168436966848987
478,2010-07-02,-0.004731534627511191
479,2010-07-06,0.005898907057405145
480,2010-07-07,0.02818871761233699
481,2010-07-08,0.01195003131930994
482,2010-07-09,0.005823068928700215
483,2010-07-12,0.0016696632895487618
484,2010-07-13,0.014237241684773805
485,2010-07-14,-0.0004088564622702906
486,2010-07-15,-0.0007514193259259283
487,2010-07-16,-0.024941561493249997
488,2010-07-19,0.0055762429390400214
489,2010-07-20,0.007730842042168673
490,2010-07-21,-0.010315769266840413
491,2010-07-22,0.01980774619532788
492,2010-07-23,0.010024063132074934
493,2010-07-26,0.009713940463143667
494,2010-07-27,0.001179080905981733
495,2010-07-28,-0.0037135661700021805
496,2010-07-29,-0.003026998220619581
497,2010-07-30,7.166615887377326e-05
498,2010-08-02,0.019635409231771206
499,2010-08-03,-0.003516987130719018
500,2010-08-04,0.004725169054071721
501,2010-08-05,-0.0004391009304827165
502,2010-08-06,-0.0014050864713567313
503,2010-08-09,0.004141854192397432
504,2010-08-10,-0.004896858503372736
505,2010-08-11,-0.023795570897154117
506,2010-08-12,-0.004017715704228486
507,2010-08-13,-0.001664645110200813
508,2010-08-16,-0.0001029349473394836
509,2010-08-17,0.01050918776743548
510,2010-08-18,0.0016300474635779771
511,2010-08-19,-0.013441399340554328
512,2010-08-20,-0.00558470071802053
513,2010-08-23,-0.0040232559061115225
514,2010-08-24,-0.01303440094580377
515,2010-08-25,0.0019829562531101796
516,2010-08-26,-0.007364965667680412
517,2010-08-27,0.016877145900561663
518,2010-08-30,-0.01339002875691464
519,2010-08-31,0.0008294480008532723
520,2010-09-01,0.02530548261448251
521,2010-09-02,0.00487041294908197
522,2010-09-03,0.012207977484055554
523,2010-09-07,-0.010157117680116179
524,2010-09-08,0.004693096467841329
525,2010-09-09,0.002608800701405567
526,2010-09-10,0.004585666847467973
527,2010-09-13,0.008177985313291503
528,2010-09-14,-0.0017297962288957969
529,2010-09-15,0.0043994584429614125
530,2010-09-16,0.00218318424101982
531,2010-09-17,0.0011608462256669227
532,2010-09-20,0.013719734195995814
533,2010-09-21,0.0007105317718512083
534,2010-09-22,-0.002025885925047599
535,2010-09-23,-0.007082989741385992
536,2010-09-24,0.018366744320593487
537,2010-09-27,-0.004418977921204603
538,2010-09-28,0.00453038728721733
539,2010-09-29,-0.0020906462361771627
540,2010-09-30,-0.004428761228943201
541,2010-10-01,0.003703521686481359
542,2010-10-04,-0.007164203105704092
543,2010-10-05,0.01785021632795325
544,2010-10-06,0.002821701055790049
545,2010-10-07,-0.0018079263738283169
546,2010-10-08,0.005295745444581446
547,2010-10-11,0.00030981900463289413
548,2010-10-12,0.0008728122111092418
549,2010-10-13,0.006646190714026945
550,2010-10-14,-0.0002180701207239455
551,2010-10-15,-0.002994724563222695
552,2010-10-18,0.007327421043396454
553,2010-10-19,-0.014451102162589491
554,2010-10-20,0.012160003508403294
555,2010-10-21,0.0037216734738849677
556,2010-10-22,-0.0012426050904420505
557,2010-10-25,0.00275292479598388
558,2010-10-26,0.0005661770074811834
559,2010-10-27,-0.0037713653276562065
560,2010-10-28,-0.0012033108710363116
561,2010-10-29,-0.00017624835016838425
562,2010-11-01,0.00038850679170154834
563,2010-11-02,0.005707752436195923
564,2010-11-03,0.0027045440198223414
565,2010-11-04,0.01945228257939391
566,2010-11-05,0.0007748299736716202
567,2010-11-08,-0.002858523584734818
568,2010-11-09,-0.0049843816532831875
569,2010-11-10,0.001254580614457046
570,2010-11-11,-0.003848504668631625
571,2010-11-12,-0.007862600064310943
572,2010-11-15,0.0007102181640814553
573,2010-11-16,-0.015292968281228725
574,2010-11-17,-0.0009030993334948612
575,2010-11-18,0.015507051127729099
576,2010-11-19,0.0020374513522383175
577,2010-11-22,-0.002060415838239571
578,2010-11-23,-0.012635046605738554
579,2010-11-24,0.013583937205155161
580,2010-11-26,-0.008193310054991687
581,2010-11-29,-0.0028203239878199504
582,2010-11-30,-0.0039548691803664715
583,2010-12-01,0.02258059415581415
584,2010-12-02,0.00945994430948871
585,2010-12-03,0.0017787515101475027
586,2010-12-06,-0.0016816705840907442
587,2010-12-07,-0.00041266412011353726
588,2010-12-08,0.001587947781737542
589,2010-12-09,-3.3495624232493526e-05
590,2010-12-10,0.003540943805275143
591,2010-12-13,0.0019637997094241744
592,2010-12-14,0.004138490751055324
593,2010-12-15,-0.001583347121148715
594,2010-12-16,0.00360626335866554
595,2010-12-17,-0.0006182592333924264
596,2010-12-20,-0.0011460776607943313
597,2010-12-21,0.004774183970487789
598,2010-12-22,0.0023690521545196574
599,2010-12-23,0.0012440301685945343
600,2010-12-27,-0.001536299106319694
601,2010-12-28,0.001794945334407716
602,2010-12-29,0.0010921915418842243
603,2010-12-30,-0.0013525600505334134
604,2010-12-31,0.000707014835331865
605,2011-01-03,0.008060538004970752
606,2011-01-04,0.0017375949001876556
607,2011-01-05,0.0029327092757553963
608,2011-01-06,-0.001674510176509325
609,2011-01-07,-0.0018894459996029456
610,2011-01-10,-0.0029890878321140457
611,2011-01-11,0.002867215620464103
612,2011-01-12,0.007008992256039459
613,2011-01-13,-0.0018547183983197435
614,2011-01-14,0.004709289834922359
615,2011-01-18,0.004591836481492972
616,2011-01-19,-0.0007537403873513204
617,2011-01-20,-7.615128810345428e-05
618,2011-01-21,0.004135148012437417
619,2011-01-24,0.009019284723455367
620,2011-01-25,-0.00027787617985886026
621,2011-01-26,0.0005502048372865165
622,2011-01-27,0.00037293213292954874
623,2011-01-28,-0.013899511950214327
624,2011-01-31,0.005711926112941024
625,2011-02-01,0.012416241833087982
626,2011-02-02,0.0003073694263509008
627,2011-02-03,0.0017922641046175247
628,2011-02-04,0.0025220197116972987
629,2011-02-07,0.005726746981986164
630,2011-02-08,0.0066199441037062545
631,2011-02-09,0.000866739521770965
632,2011-02-10,-0.0008472553051169784
633,2011-02-11,0.0037193580506529322
634,2011-02-14,0.00011089678354969656
635,2011-02-15,-0.0032698434385636244
636,2011-02-16,0.005595831252563466
637,2011-02-17,0.0024756359744402268
638,2011-02-18,0.005891876189521028
639,2011-02-22,-0.014281993944829763
640,2011-02-23,-0.008682521324315018
641,2011-02-24,-0.002979007190758942
642,2011-02-25,0.005764108472431362
643,2011-02-28,0.007904871415203019
644,2011-03-01,-0.013779154914916547
645,2011-03-02,0.0007845811034934425
646,2011-03-03,0.015759883583773338
647,2011-03-04,-0.007260043401144722
648,2011-03-07,-0.006660009254632171
649,2011-03-08,0.010633058667347095
650,2011-03-09,0.00015802659004937603
651,2011-03-10,-0.01857434729554175
652,2011-03-11,0.005630847078023304
653,2011-03-14,-0.004066533700913699
654,2011-03-15,-0.011116352430496579
655,2011-03-16,-0.020321943786777652
656,2011-03-17,0.01374960940997827
657,2011-03-18,0.00690222223416348
658,2011-03-21,0.014875065725695524
659,2011-03-22,-0.0014738857170023545
660,2011-03-23,0.005626301154905589
661,2011-03-24,0.006868190775967786
662,2011-03-25,0.004098354423023531
663,2011-03-28,-0.0019073875931742146
664,2011-03-29,0.006931766975631692
665,2011-03-30,0.005744270041440069
666,2011-03-31,-0.002512339126327978
667,2011-04-01,0.004520745694774453
668,2011-04-04,0.0020550696429404436
669,2011-04-05,-0.0006595415404961891
670,2011-04-06,0.003236533778686157
671,2011-04-07,-0.0013648275037405622
672,2011-04-08,-0.002402951176672663
673,2011-04-11,5.497902876983041e-05
674,2011-04-12,-0.009499115021688542
675,2011-04-13,0.0005985039336564579
676,2011-04-14,0.0012151479282926925
677,2011-04-15,0.004589158891625145
678,2011-04-18,-0.01119314128423865
679,2011-04-19,0.005352611470316404
680,2011-04-20,0.015227345384881907
681,2011-04-21,0.004205212340507414
682,2011-04-25,-0.002087827553952093
683,2011-04-26,0.009174829440476095
684,2011-04-27,0.007840508656751233
685,2011-04-28,0.005784850687406751
686,2011-04-29,0.0036886610796647012
687,2011-05-02,-0.00021856120188235018
688,2011-05-03,8.822813397091345e-05
689,2011-05-04,-0.006458541915583371
690,2011-05-05,-0.01096229971067586
691,2011-05-06,0.004608661883576781
692,2011-05-09,0.003707092887849095
693,2011-05-10,0.005930602973235555
694,2011-05-11,-0.00908842181323477
695,2011-05-12,0.0052224996123246825
696,2011-05-13,-0.007868867519447376
697,2011-05-16,-0.0036840224734399074
698,2011-05-17,-0.0049237201808699504
699,2011-05-18,0.007087954811982655
700,2011-05-19,0.003491660295552812
701,2011-05-20,-0.007352776579512166
702,2011-05-23,-0.010398596342819255
703,2011-05-24,-0.0020482338153360313
704,2011-05-25,0.003173495128155457
705,2011-05-26,0.0008981774879563975
706,2011-05-27,0.003510267695866709
707,2011-05-31,0.010157163157059168
708,2011-06-01,-0.022218266770990036
709,2011-06-02,-0.003341078018256005
710,2011-06-03,-0.007882235220777356
711,2011-06-06,-0.005039051058637778
712,2011-06-07,-0.0016021364859636344
713,2011-06-08,-0.0014361606091657375
714,2011-06-09,0.006215263135786575
715,2011-06-10,-0.014207963688089187
716,2011-06-13,0.0006395511007326604
717,2011-06-14,0.01043649103459754
718,2011-06-15,-0.014728680483237055
719,2011-06-16,0.0054967160448915475
720,2011-06-17,0.0034858631321299516
721,2011-06-20,0.006339372979416558
722,2011-06-21,0.008995672438244506
723,2011-06-22,-0.006566197165977172
724,2011-06-23,-0.004818956413071396
725,2011-06-24,-0.009515965635447876
726,2011-06-27,0.009124634683900235
727,2011-06-28,0.012050495466599198
728,2011-06-29,0.0060545027793244
729,2011-06-30,0.012403094375012857
730,2011-07-01,0.013567349461711675
731,2011-07-05,0.0
732,2011-07-06,0.005058703056088909
733,2011-07-07,0.007306413328441286
734,2011-07-08,-0.004772815805583419
735,2011-07-11,-0.011841407186258479
736,2011-07-12,-0.004690733532263458
737,2011-07-13,0.0035574114065040074
738,2011-07-14,-0.004355763850455219
739,2011-07-15,0.0034260625932007738
740,2011-07-18,-0.007210372771217943
741,2011-07-19,0.01625941843844858
742,2011-07-20,-0.0009353013023070123
743,2011-07-21,0.012520009842688529
744,2011-07-22,-0.003422459540019074
745,2011-07-25,-0.006855034959086126
